user_id,auction_id,cat_id,cat1,property,buy_mount,day
1584991805,27620940014,50018831,50014815,21458:30992;23378:21671;123923464:29774;25935:51746;7250727:21891;33337:46475170;22757:29230;122217774:3240330,2,20140222
52278080,36841356575,50024842,50008168,1628665:3233942;25935:21991;13545112:43704;22953:43710,1,20140222
1054854907,17995861613,50006602,50008168,10984217:21985;21479:106713;1628665:92012;1628665:29796;1628665:133527;1628665:108579;1628665:29782;1628665:29799;21475:9319927;21475:7202757;21475:3472605;21475:3473865;122217803:30915;25935:31381;13023209:228221732,1,20140601
292836573,39929722845,50018831,50014815,21458:30992;23378:21671;123923464:29772;123923464:29773;123923464:29774;123923464:29775;25935:51746;7250727:21892;33337:321398229;22757:29230;122217774:31001,1,20150107
2304164386,18109737778,50011993,28,21458:3618079;13023209:52939669;29403551:590052038;122218042:33259;1628861:3469112;32959:104027;122217889:82126;21479:31542;6863019:3726638;21475:135183931;1628665:3233941;1628665:29790;1628665:3233942;1628665:31614;6864839:35903528;6864839:86612;6864839:41953086;6864839:11712631;6864839:37445316,1,20150107
708938758,39649191058,50012366,122650008,1628665:108579;22007:30379;122217803:3230095;25935:31381;21458:202019999;2397831:16560881,2,20141105
98341953,36597035096,50009540,50014815,1628665:3233941;1628665:3233942;1628665:29790;1628665:31614;1628665:3233936;1628665:3233937;1628665:3233938;1628665:82340;1628665:29793;1628665:108579;21458:96730289;10556607:110556;2191928:47247;21479:110556,1,20141105
2257660482,41475080989,50010549,50008168,115931637:36783665;25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;122217801:3238327;122217801:3265977;122217801:3340598;122217801:3284610;32047:93471;1628348:3229644;122217965:29431631;33069:104912;22121:31004;22066:29563;22009:29800;22061:30912;122218045:11337999;6863019:148660021;13023209:123772017,1,20141203
366598656,18765743379,50013636,50008168,21458:11580;1628665:3233941;25935:21990;32047:93470;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:3385599;22135:31412;1628366:32799;13529746:21983;13529646:117906617;13394971:31379;22022:102274034;13539026:21984;1633959:5765065,1,20130220
365024041,16101658813,50006235,50008168,21458:7511141;1633959:4875611;2397831:40203;1628665:3233942;1628665:29785;1628665:29799;2442923:17106945,3,20130220
17889497,19400636684,50012451,50008168,21458:33514;1633959:97646;33030:29800;33162:30916;3156768:4195556;25935:31381;13512069:40366865;1628324:3229493;1628324:3473865;1628665:3233938;1628665:29796;1628665:29782;22019:3238327;22019:3228688;22019:3265977;22019:3340598;13512069:48867,1,20121030
47651693,12285935744,50006602,50008168,30497:46154;30498:46160;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628324:9319927;5426651:29841,3,20121030
396556531,15638065725,50013636,50008168,1628665:3233939;1628665:29790;1628665:61550;1628665:3233938;1628665:29787;25935:21991;32047:93470;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22135:31412;1628366:32799;8151548:29800;13529746:21983;13529646:117906617;13394971:31377;22022:102274034;13539026:117942783;21458:31952385;25135659:3619075;1633959:3619075,1,20121030
543411377,14494838101,50010558,50008168,21458:30992;25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:3233938;1628665:82340;1628665:131622;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;22019:3238327;22019:3228688;32047:93471;1628348:11468;3079382:29641138;8151548:29800;1627349:114518;1628366:30916;13394971:31379;3988915:104912;13395135:33213;13399649:3315982;1633959:18881491,1,20131019
379850436,21531927987,50023636,28,21458:3534607;11745898:6079265;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;11576056:44684;11684888:104528257;9174839:3268239;9174839:3268237;21475:137325;5771166:98331419;29256005:98331419,1,20131019
69202415,36370510264,50010536,50008168,1633959:4126519;1628665:3233938;25935:21991;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;32047:93470;1628348:11468;22128:30909;1627349:114518;13394971:30993;1628366:30916;3988915:7197959,1,20131224
270940797,13428611594,50012366,122650008,1628665:3233940;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;22007:78118851;22007:78118763;1628366:30916;8185015:29855;8185016:31619;8185018:117264;8185017:31690;25935:21991;21458:3503184;1633959:13037957;2397831:16561164,1,20131224
50208073,17394735572,50012366,122650008,21458:46888;1633959:127487873;1628366:30916;2397831:16561343;8185016:31619;8185018:31686;8185014:3228727;8185021:117233;8185017:31691;25935:21991;25935:21990;1628665:29784;1628665:29799;22007:30383;22007:30384;22007:30385;22007:30386;22007:30387;22007:30388,1,20131224
743345760,38179863704,50013207,50008168,21458:120644504;1628665:29793;1628665:29796;22121:30905;122217801:3284610;122217801:34731;122217801:2026;122217801:3238422;122217801:50793479;25935:21990;13023209:579296374;32047:93471;22009:29800;22066:29563;22061:14033338;122217806:30903;1628348:11468,1,20140416
139624518,36920487906,50012359,122650008,21458:20396401;13023209:3294324;122217803:30914;124129949:31540;122218021:135739;23654:46082;21477:4528057;25935:21991;25935:21990;25935:31381;122217803:30916;124129949:6069822;21477:4195556;1628665:3233942;1628665:31614;1628665:3233940;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29784;1628665:29796;22007:30387;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401,1,20141030
399408414,2139246330,50023637,28,11684888:104528257;11666049:99389917;21475:21793;21458:30992;37703468:200719664;11576056:94458171,1,20130928
89747979,19490558758,50013636,50008168,21458:30992;13658074:3555298;1628665:61550;25935:21991;1633959:9191717;32047:93471;22019:3265977;22019:3248884;22019:3340598;22019:3284610;22135:31412;1628366:32799;8151548:29800;13529746:21983;13529646:117906617;13394971:3381725;22022:102274034;13539026:117942783,1,20130928
1674316143,26558960816,50013711,50008168,21458:87065412;1633959:125040;23181:31429;35779:131771;1628366:30916;25935:21991;8151548:9116395;13394971:3381725;13395135:30912;1628665:3233938;1628665:29784;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232,1,20130928
776437224,15328944243,50012375,50022520,1628665:29778;1628665:29799;21967:29841;21458:22525717;1633959:9914622;2397831:16561164,1,20130519
133070826,18367298822,50013711,50008168,1628665:131622;22019:3340598;22019:3284610;22019:125938;22019:2026;22019:3238422;25935:21991;21458:222009871,1,20130519
107512369,19718975364,50023660,28,21458:109776171;29122215:9791196;11666049:99389917;11684888:104528257;1628665:3233939;1628665:92012;9174839:3268237;21475:137325,1,20130519
1837601916,40643172588,50006097,28,21458:111160974;12580768:9099345;13023209:9099345;5112993:132527;11684888:11468;21475:135183931;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29787;1628665:29796,1,20140821
255527158,39966454191,121450025,50014815,21458:195571836;129814330:647363670;21489:82362;13023209:647363670;2191842:13613106;21475:108285;21596:47386;21479:50666323;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614,1,20140821
96877487,35349744524,50023732,28,21458:39976134;28039527:342149503;11666049:19308791;11684888:11468;33969:43419;21475:135183931,1,20140821
61907426,40678454758,50011993,28,21458:56840225;13023209:3255240;122218042:21671;21475:135183931;1628861:21671;32959:104027;1628665:3233939;122217889:82126;21479:31542;6863019:3726638;6864839:99060;11684888:11468,1,20141014
84144486,36851950784,50012838,50014815,21458:3848998;13023209:592163513;2815901:527835580;1628665:3233940;1628665:3233937;1628665:31614;1628665:3233941;1628665:3233939;1628665:29790;1628665:3233936;1628665:61550;1628665:3233942;1628665:92012,1,20141014
47967725,35257499239,50012451,50008168,1628665:29790;1628665:29778;1628665:29796;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3263874;22009:29800;122217803:30916;21477:4195556;21477:30731631;21477:106779;21477:3979320;21477:28695579;21477:4069612;25935:21990;13512069:117821970;21475:61944851;21475:20145005;21475:234713719;21475:493281617;21475:493281618;13023209:11250189;21458:3813364,1,20140313
903662047,35450425518,50026465,50022520,21458:223749980;13023209:78195153;122277538:97699,1,20140313
925313772,15529925184,203322,28,122217795:29277;22265:29292;23897:48332,1,20140313
87965579,19483234272,50013636,50008168,21458:89670897;1633959:291205955;16487491:291205955;25935:21991;32047:93470;22135:31412;1628366:32799;8151548:29800;13529746:21983;13529646:117906617;13394971:29563;22022:102274034;13539026:117942783;1628665:3233942;1628665:3233939;1628665:29790;1628665:3233940;1628665:3233936;1628665:29798;1628665:29778;1628665:3233938;1628665:29787;1628665:29793;1628665:29796;1628665:133527;1628665:108579;1628665:29782;1628665:29799;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138749,1,20130920
882786135,18230131577,50006602,50008168,30497:21986;30498:46160;1628665:29784;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:3233936;1628665:29778;1628665:3233938;1628665:82340;1628665:29785;1628665:29799;1628324:3229496;1628324:38368874;1628324:19811010;1628324:56082775;1628366:3230095;25935:21991,1,20130920
1088024637,18935464852,50006908,50014815,21458:17230299;1633959:152585499;2397831:16561343,1,20121203
1097275224,20255876543,50011993,28,21458:99248265;1633959:35895650;1628862:3251300;1628861:3251270;32959:3259588;1628665:3233941;32549:65569917,1,20121203
397279471,40465884866,50010558,50008168,25935:31381;1628665:3233941;1628665:29790;1628665:3233938;1628665:29793;1628665:29782;1628665:29799;122217801:3228688;122217801:3248884;122217801:3340598;122217801:3284610;122217801:138751;32047:93471;1628348:11468;10144346:29641138;122217965:3227750;122217803:3230095;22066:125202070;33069:29447291;22061:14033338;33203:3502330;13023209:3265867,1,20150127
1987636937,42511814795,121394024,50008168,21458:33514;13023209:122273841;22009:27417714;122217803:3290137;21477:30731631;21477:106779;21477:3979320;21477:4069612;25935:31381;13512069:40366865;21475:61944851;1628665:3233938;1628665:82340;1628665:29796;122217801:3275004;122217801:3261251,1,20150127
108246898,39047011044,50010558,50008168,21458:157525872;13023209:615485928;25935:21990;1628348:11468;10144346:29641134;22009:27417714;122217965:3218241;122217803:30915;22066:133941;33069:104880;22061:14033338;33203:3502330;1628665:29796;1628665:29782;122217801:125938;122217801:3238422;122217801:3251926;122217801:3263874;122217801:3385599;122217801:3226274;32047:93470;122217973:117133366;1628306:3229402,1,20140711
1106669041,37539373678,50009540,50014815,21458:87053095;9176982:144539740;2191928:50708;2815901:43568192;122451853:8871776;1628665:3233941;1628665:3233942;21479:44208,1,20140711
1122086822,12302698068,50016704,50022520,21458:79565215;9133241:115212814;1633959:100214312;5261493:52265297;5261480:37474164;34394:29800;33017:104555;33016:104551;1629323:106664;1629335:3271277;1629337:117245;1629344:3271316;1629348:114412;1628366:3230095;6619922:65007541;1628665:61550;1628665:29778;1628665:3233938;1628665:82340;1628665:29782;22142:31457;22142:31458;22142:31461;22142:31462;22142:31465;22142:31466;22142:31469;22142:31470;22142:31473;22142:31474,1,20130310
59615299,13965469812,50013711,50008168,21458:63978573;1628665:61550;1633959:3403519;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;23181:31427;35779:131778;1628366:30915;25935:21991;8151548:29800;13394971:31377;13395135:109080,1,20130310
248188057,13977446107,50012359,122650008,21458:6417931;1633959:3598199;1628366:32799;8185022:20429999;8185016:31619;23654:46082;7222700:139386;25935:21991;25935:21990;1628665:3233941;1628665:29790;1628665:3233938;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395,1,20130310
668997632,15972893401,50012379,50022520,21458:28911;1628665:29790;1628665:3233938;1628665:29784;1633959:3366760;21967:29773;21967:29774;2397831:16560972;22021:29800;1627349:11462;1628366:32799;22122:29563;22128:30909;3079382:29641138,1,20130302
64548319,4145691614,50003700,28,24448:102526;1628665:3233941;1628665:3233942;22044:29735;6796859:52368,2,20130302
226390893,22026672334,50016704,50022520,21458:55842832;6622388:3857413;1633959:3857413;5261493:52657772;5261480:37474085;34394:29800;33017:114414;33016:104551;1629333:3271269;1629323:106664;1629341:3272628;1629335:3271277;1629337:117245;1629342:101277;1629344:3271316;1629348:114412;1628366:3230095;6619922:65007541;16646653:17632913;1628665:29796;1628665:133527;22142:31456;22142:31457;22142:31458;22142:31460;22142:31461;22142:31462;22142:31465;22142:31466;22142:31469;22142:31470;22142:82020;22142:82023;22142:82026;22142:82029,1,20130302
292926932,9338798388,50023591,50022520,21458:96758397;1633959:26891626;11697064:119686;11697039:21983;11719942:22516235;22334:30916;11761801:119492;1628665:3233942;1628665:3233936;1628665:3233938;1628665:29787;1628665:29784;1628665:29796;21967:29774;21967:29773;21967:29775;21967:29776,1,20121214
235561255,14567531924,50023536,28,11684888:104528258;11666049:40203,1,20121214
33794910,14242408903,50024184,28,2339128:28492;29609:15360803;2339029:43180;11684888:104528258,1,20131114
1825239504,26286980849,50013175,28,1628665:3233942;1628665:3233938;2397831:16560944;21475:137325;21458:21814;2875322:3406964;11684888:104528258,1,20131114
1804104517,36042649842,50014277,50014815,21458:3506620;5547482:3901962;5547496:57853;3748803:51479;5260764:28827,1,20131114
833345227,35675188741,50023722,28,11684888:11468;33969:26726008;21475:275708185;21458:574914031;129694074:46178;11666049:62519847,1,20140504
1608227987,36281552948,50012467,50014815,21458:110208913;13023209:7367255;21475:27126013;1628149:110568;1628665:92012;1628665:29796;21479:110556,1,20140504
116671029,10406416318,50011882,50022520,21458:3411201;6997147:3615151;2815901:39249687;4705770:3819582;4772019:3615151,1,20130711
917041334,5209313360,50013636,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;1628665:29782;1628665:29799;25935:31381;32047:93471;22019:3238327;22019:3228688;22019:3265977;22019:3248884;1628366:30915;8151548:29800;13529746:31730;13394971:30993;22022:34178265;13539026:29479;21458:232517845;38342259:28890,1,20130711
20570454,5764432116,211122,38,21458:21782;36786:42781029;6933553:20337137;13023102:3312418;33595:40732;21475:114229;6933666:68145978;14814533:40732,4,20121124
415161488,15357366598,50011993,28,21458:68171821;1633959:155932768;1628862:3251300;1628861:3251270;32959:104027;31367:82125;3989193:31542;3989126:3726638;11684888:104528258;1628665:3233941;32549:99201,1,20121124
1704739539,19814036981,50018831,50014815,21458:21897;7255172:3218942;7255193:18357096;123923464:29773;25935:51746;7250727:21892;33337:70368813;122217774:3228685,1,20140625
139351245,7668402786,50012471,50014815,21458:3261935;35451:44652;2815901:76297386;13023209:3558300;122217952:21671,1,20140625
48094736,43151494349,50023636,28,21458:3489765;13023209:20073468;29444380:10414697;122277597:3238801;10073869:29433003;11666049:19308791;11684888:22986;11666049:62519847;21475:385579823;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;1628665:29782;1628665:29799;5920521:6537483,1,20150111
128508160,37384600327,211122,38,21458:33516;33480:71067378;6933553:3313377;7264205:122547;3346378:75374272;22757:29230;21475:20145005;1628149:112911;122277714:28471;6940834:29865,2,20150111
53860106,20483480366,50019069,28,21458:33717502;4071343:3244817;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;21475:402399771;122218352:158559007;122218353:18243801;7702387:5432201;122218354:6172618;21931:74729043;122217851:74730077;11474:6606052,1,20141213
321959534,40592511199,50010557,50008168,21458:108838;13023209:675630231;25935:21991;1627368:3218565;122217965:3227750;22009:21671;22066:29563;33069:104880;22121:30905;22061:21671;1628348:11468;32047:93470;22119:30902;1628665:3233938;1628665:82340;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924,1,20141204
134564806,41941050512,50013636,50008168,21458:120644504;14061094:727365570;1628665:29796;25935:21990;13023209:727365570;32047:93471;122217801:3340598;122217801:34731;122217801:125938;122217801:2026;122217801:50793479;122217801:3287412;22135:31412;122217803:30916;22009:29800;122277569:21983;2049128:117906617;22066:31379;22022:102274034;122277668:23751657,1,20141204
717360020,16117196753,50018831,50014815,21458:21897;7255172:3218942;7255193:85223479;21487:29774;6798969:51746;7250727:21892;33337:3218948,1,20121030
1857756228,20056677916,50006602,50008168,21458:3407647;30497:46155;30498:46160;1628665:3233941;1628665:3233942;1628324:9319927;1628324:7202757;1628324:3472605;1628324:3473865;1628366:3230095;25935:31381,2,20131230
71462498,38863137604,50018615,38,6940834:29865;21475:108284;122218219:21796;1628149:34023;22757:21671;21458:220513848,1,20140825
761268380,37831799883,50017100,50014815,21458:102026929;15225377:193370033;6904871:23416;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,20140825
132663502,38349811229,50013636,50008168,21458:119769055;13819121:3237618;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;25935:21991;32047:93470;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;22135:31412;122217803:30914;22009:27417714;122277569:21983;2049128:117906617;22066:29563;22022:102274034;122277668:119686,1,20140824
18286875,40286796271,50012361,122650008,21458:50554801;13023209:44208698;122217803:30914;2397831:16561025;122217981:104866;21948:3228727;35730:125116;122218021:31619;25935:21991;25935:21990;25935:31381;1628665:3233942;1628665:29793;1628665:29785;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;122277820:29859,1,20140824
669954645,35273559858,50012438,50014815,21458:48998834;13023209:31761;6863019:82369;122217759:6223986;1628665:3233941;1628665:3233942;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,20140824
47661430,36875969058,50013175,28,1628665:3233941;2397831:16560881;21475:11488282,1,20140219
1588847442,15191333536,50012474,28,1628665:3233941;1628665:3233942;1628665:3233939;21475:137325,15,20140219
249928564,15691519599,50012483,28,21475:38370940,1,20130701
797471225,19454420990,50015841,28,21458:3890924;12110285:7051793;3914866:75367741;11684888:104528258;1628665:3233941;1628665:92012;1628665:3233938;1628665:29796;21475:11488282,1,20130701
683373968,7703471324,50016032,28,11918591:106319612;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;6796859:52368;122217858:21671;11684888:22986,1,20140301
385033257,18873162999,50012442,50008168,21458:30992;1628665:3233941;1628665:3233942;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;22009:29800;122217965:3218241;122217803:30915;122218066:44012;21967:29774;21967:29773;21967:29772;21967:29775;34682:29774;34682:29775;34682:29776;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;122217801:125938;122217801:2026;122217801:3238422;122217801:50793479;122217801:3251926;122217801:3263874;122217801:3377924;122217801:3385599;122217801:2375;122217801:3226274;122217801:28232;122217801:112997257;25935:31381;22066:30993;31368:82130;22061:30910;13023209:3253498;23378:3389103,1,20140301
1031928524,15174359931,50013200,28,21458:143226193;130579574:3287363;130579575:28890;11684888:11468;21475:135183931,6,20140812
59818274,22428944071,50012455,50014815,1628149:110568;21458:28155;1628665:3233941;1628665:29790;13023209:668202245;5659818:277011641,1,20140812
73291425,41088982319,50012365,122650008,21458:14646974;13023209:609084424;122217803:30916;2397831:16561025;23346:46084;124129949:18340619;122218021:3269476;122218019:31686;21948:14543980;3034215:3224847;35730:125116;122217809:31691;122218045:29810;25935:21991;2397831:16561295;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;22007:30386;22007:30387;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400,1,20141220
79464584,41357528075,251725,28,21458:182117746;13023209:93841;29122390:48645;22061:2054;14215263:53029;21479:3262142;11684888:11468;21475:135183931;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,20141127
2230541438,41163502752,50013636,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:31614;1628665:29798;1628665:29778;1628665:82340;1628665:29793;1628665:133527;1628665:108579;1628665:29785;1628665:29799;25935:21990;32047:93471;122217801:3284610;22135:31412;122217803:30914;22009:29801;122277569:21983;2049128:117906617;22066:29563;22022:110150624;122277668:21984;13023209:3456995;21458:137974526;16667783:3456995,4,20141127
46856945,7619615011,50018820,38,21458:48948;6933666:137594;21475:108284;33595:29230,1,20130417
13135521,13488401304,50006041,50014815,21458:51065;1633959:131471142;2815901:139839601;1628665:3233939;1628665:92012;1628665:31614;1628665:61550;1628665:3233940;1628665:29784,1,20130417
895983350,17432876024,50023591,50022520,21458:146119917;1633959:37140;11697064:119686;11697039:72203476;11719942:11462;22334:30915;11761801:62519847;8151548:3272630;1628665:3233941;1628665:3233942;1628665:29790;1628665:31614;1628665:3233936;1628665:3233937;1628665:3233938;1628665:82340;1628665:29793;1628665:131622;1628665:108579;1628665:29785;21967:29841,1,20130417
1078318198,15530756523,50011993,28,21458:110100232;1633959:135911016;1628862:50276;1628861:99051;1628967:3259626;32959:104027;31367:82126;3989193:31542;3989126:3726638;11684888:104528258;21475:137325;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;32549:99063;32549:5233065;32549:10394602;32549:4105896;32549:119507;32549:119508;32549:14391487;32549:99064,1,20131028
34230693,15061120582,50024842,50008168,21458:61716635;2246106:3375530;25935:31381;1628665:131622;1628665:29785;1628665:29782,1,20131028
56996313,26934196951,50012359,122650008,21458:3379652;1633959:299048166;1628366:3230095;8185022:3324544;8185016:31619;23654:46082;7222700:139386;25935:21991;1628665:92012;1628665:29790;1628665:31614;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;39124336:3704329,1,20131028
116192710,14927230825,50014271,50014815,21458:3270826;5544961:55019930;5544965:44644;3748803:82310;5260764:28871;3730821:93657,1,20121112
357421713,19369736569,50012359,122650008,21458:40886368;1633959:124122;1628366:3230095;2397831:16560972;8185022:6069822;8185016:3269476;23654:46082;7222700:3286751;25935:21991;25935:21990;25935:31381;1628665:31614;1628665:3233940;1628665:3233936;1628665:29784;1628665:133527;1628665:29799;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;2397831:16561164,1,20121112
788070160,37856123554,50010558,50008168,21458:3318698;13023209:569361464;25935:21991;1628348:11468;10144346:29641134;22009:21671;122217965:3227750;122217803:30915;22066:3292831;33069:104880;22061:30911;33203:3502330;1628665:61550;1628665:3233936;1628665:29782;1628665:29799;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232,1,20141001
11980465,2118702313,50018202,38,21458:138742;7158582:3310839;7160798:3329357;33595:44902;21475:137308;6933553:4099393;6933666:68145978;5393572:75369289,1,20121017
408331704,14656880995,50010555,50008168,21458:104030;25935:31381;1628665:3233941;22019:31001;22019:3275004;22019:3261251;22019:3238327;3783431:38363838;32047:93471;1628366:30916;8151548:29800;3988915:104912;1628348:11468;3731658:30902;8640531:3242689;1633959:3234709,1,20121017
856511743,4229929436,50018825,38,21458:33300;6933666:4421827;33595:16453265,2,20121017
1728066524,26863036623,50012379,50022520,21458:178597775;1628665:3233941;13023209:221891564;21967:29841;2397831:16561164;21479:29813;122217965:3227750;122217803:30914;22066:29563;22061:30909;10144346:29641138,1,20140531
873195347,38995929852,50010558,50008168,21458:559356140;13023209:612282126;25935:21990;1628348:11468;10144346:29641136;22009:27417714;122217965:3227750;122217803:30915;22066:30993;33069:104880;22061:21671;33203:3502330;1628665:29793;1628665:29796;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;32047:93470;122217973:3229394;1628306:3229402,1,20140531
305444668,9206168423,211122,38,21458:3270818;1661547:141725965;13025965:3312418;22757:28871;21475:46409096;6933553:106727;1628149:112911;122277714:28871;3346378:75369987,2,20140531
1574534064,17005794700,50012360,122650008,1628665:3233938;1628665:29784;1628665:29796;1628665:29799;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;1628366:32799;8185014:3228727;8185017:31691;21972:31536;8185016:135739;8185021:31415;8185020:18345766;25935:21991;21458:216017754;1633959:3370732;2397831:16560944,1,20130311
756130692,18819659026,50010558,50008168,21458:35624651;25935:31381;1633959:3515711;1628665:29784;1628665:29782;22019:3228688;22019:3265977;22019:3340598;32047:93470;1628305:3229394;1628306:3229402;1628348:3229644;3079382:29641138;8151548:29800;1627349:11462;1628366:32799;13394971:30993;3988915:7197959;13395135:33213;13399649:3315982,1,20130311
25394672,26556816010,50015727,50014815,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:61550;1628665:3233940;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21967:52368;13023209:3867882,1,20140411
1115275431,14820663867,50013207,50008168,21458:21599;1628665:3233942;1628665:92012;1628665:29790;1628665:31614;1628665:29798;1628665:29778;1628665:3233938;1628665:29787;1628665:29784;1628665:29796;1628665:29785;22121:117128850;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3263874;122217801:3377924;122217801:2375;25935:31381;32047:93471;22009:29800;22066:30993;22061:30912;122217806:30903;1628348:11468;13023209:140599129,1,20140411
1055605906,37975682901,50010545,50008168,122217806:30903;1628665:3233941;1628665:29790;1628665:3233938;25935:31381;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;2101573:3218252;122217803:30915;22009:29800;22121:117128850;22066:3225204;22061:109080;13023209:3375913;21458:546791704,1,20140411
152096616,37989698975,50012364,122650008,21458:131694877;18048218:5339386;13023209:5339386;122217803:30915;2397831:16561343;122217809:47570;21948:3269393;35730:117229;25935:21991;25935:21990;25935:31381;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;22007:78118851;22007:78118763,1,20140505
509587547,36744978557,50014864,50014815,21458:29945880;1628665:23423;1628665:23424;1628665:29778;1628665:29784;1628665:29785;1628665:29786;1628665:29790;1628665:29792,1,20140505
