user_id,auction_id,cat_id,cat1,property,buy_mount,day,trade_year,trade_month,weekday,buy_mount_winsor,<property object at 0x000002C1C74567F0>,birthday,gender,birth,birth_year,birth_month
1706543412,15719276440,50012451,50008168,21458:30992;1628665:92012;1628665:29796;1628665:133527;1628665:108579;1628665:29782;1628665:29799;22019:3340598;22019:34731;22019:2026;22019:50793479;33030:29800;33162:33976;25935:31381;13512069:31494;1628324:3473865;1628324:3229496,2,2013-06-05,2013,6,2,2,21458:30992;1628665:92012;1628665:29796;1628665:133527;1628665:108579;1628665:29782;1628665:29799;22019:3340598;22019:34731;22019:2026;22019:50793479;33030:29800;33162:33976;25935:31381;13512069:31494;1628324:3473865;1628324:3229496,20110105.0,1.0,2011-01-05,2011,1
864297971,15679625429,50010557,50008168,21458:30992;13023209:3898432;25935:21991;1628665:3233942;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;32047:93471;1627368:3218564;122217965:114518;22009:106713;22066:31379;33069:104911;22121:30905;22061:30912;1628348:3229644,1,2014-07-03,2014,7,3,1,21458:30992;13023209:3898432;25935:21991;1628665:3233942;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;32047:93471;1627368:3218564;122217965:114518;22009:106713;22066:31379;33069:104911;22121:30905;22061:30912;1628348:3229644,20130309.0,0.0,2013-03-09,2013,3
771232308,27226684376,50010558,50008168,21458:239426179;1633959:3382115;25935:21991;1628665:29784;1628665:29787;22019:3284610;22019:3287412;22019:34731;22019:50793479;22019:2026;22019:3377924;32047:93470;1628305:117133457;1628306:3229402;1628348:11468;3079382:29641138;8151548:44428977;1627349:3227750;1628366:30915;13394971:3086;3988915:7197959;13395135:33213;13399649:3315982,1,2013-09-26,2013,9,3,1,21458:239426179;1633959:3382115;25935:21991;1628665:29784;1628665:29787;22019:3284610;22019:3287412;22019:34731;22019:50793479;22019:2026;22019:3377924;32047:93470;1628305:117133457;1628306:3229402;1628348:11468;3079382:29641138;8151548:44428977;1627349:3227750;1628366:30915;13394971:3086;3988915:7197959;13395135:33213;13399649:3315982,20100415.0,0.0,2010-04-15,2010,4
171219494,13398440711,50009540,50014815,21458:3511450;3266968:152678960;2191928:3716152;2191842:13613107;5168900:6474327;5173390:3570333;21479:44208,1,2013-09-15,2013,9,6,1,21458:3511450;3266968:152678960;2191928:3716152;2191842:13613107;5168900:6474327;5173390:3570333;21479:44208,20131109.0,0.0,2013-11-09,2013,11
1720825303,37286151338,50006030,50022520,21458:70437995;13023209:548343953;2815901:3692579;122218221:105007263;22121:31375;122217806:30902;122277569:21983;33069:104880;2049128:3228816;3732007:29800;2397831:16561212;22009:104585;21479:106713;22061:14033338;22066:65007541;122217965:3218241;122217803:30915;1628665:31614;1628665:61550;1628665:3233937;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:29796;1628665:29785;1628665:29782;21967:29774;21967:29773;21967:29775,1,2014-04-25,2014,4,4,1,21458:70437995;13023209:548343953;2815901:3692579;122218221:105007263;22121:31375;122217806:30902;122277569:21983;33069:104880;2049128:3228816;3732007:29800;2397831:16561212;22009:104585;21479:106713;22061:14033338;22066:65007541;122217965:3218241;122217803:30915;1628665:31614;1628665:61550;1628665:3233937;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:29796;1628665:29785;1628665:29782;21967:29774;21967:29773;21967:29775,20140721.0,0.0,2014-07-21,2014,7
476002223,13405998671,50018831,50014815,21458:21897;7255172:3218942;7255193:54739770;21487:29774;6798969:51746;7250727:21892;33337:3218948;1556:3265977,1,2013-04-03,2013,4,2,1,21458:21897;7255172:3218942;7255193:54739770;21487:29774;6798969:51746;7250727:21892;33337:3218948;1556:3265977,20120817.0,0.0,2012-08-17,2012,8
1124076737,14835220006,50013711,50008168,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;22019:2026;22019:50793479;22019:3287412;22019:3377924;23181:21980;35779:131770;1628366:3230095;25935:21991;8151548:11580;13394971:31379;13395135:21671;1633959:3241927,1,2013-03-16,2013,3,5,1,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;22019:2026;22019:50793479;22019:3287412;22019:3377924;23181:21980;35779:131770;1628366:3230095;25935:21991;8151548:11580;13394971:31379;13395135:21671;1633959:3241927,20121013.0,0.0,2012-10-13,2012,10
10405255,10775413892,50228021,50014815,1628665:108579;21458:21906;21479:21671;122217954:21671;1628149:110568;122451853:6474327;6478880:29772;6478880:29773;6478880:29774;6478880:11580;31174030:201515649;3097674:9248293,1,2014-12-24,2014,12,2,1,1628665:108579;21458:21906;21479:21671;122217954:21671;1628149:110568;122451853:6474327;6478880:29772;6478880:29773;6478880:29774;6478880:11580;31174030:201515649;3097674:9248293,20120214.0,0.0,2012-02-14,2012,2
17830874,20447923345,50014271,50014815,21458:226481757;39697969:359041591;116439521:47371;3748803:82310,1,2014-01-15,2014,1,2,1,21458:226481757;39697969:359041591;116439521:47371;3748803:82310,20130927.0,,2013-09-27,2013,9
64093162,43674029889,50010545,50008168,21458:617198087;1628665:3233942;1628665:29778;1628665:3233938;25935:31381;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479,1,2015-01-29,2015,1,3,1,21458:617198087;1628665:3233942;1628665:29778;1628665:3233938;25935:31381;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479,20100816.0,1.0,2010-08-16,2010,8
854553317,41158352472,50015727,50014815,21458:33622244;13023209:696791502;21967:52368;1628665:3233942;1628665:92012;1628665:29790;1628665:61550;1628665:3233940;1628665:29798;1628665:29778;1628665:82340;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;1628665:29782,1,2015-02-01,2015,2,6,1,21458:33622244;13023209:696791502;21967:52368;1628665:3233942;1628665:92012;1628665:29790;1628665:61550;1628665:3233940;1628665:29798;1628665:29778;1628665:82340;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;1628665:29782,20140119.0,0.0,2014-01-19,2014,1
60392074,41822227906,121452056,50008168,21458:259477807;13023209:8344812;122277773:30902;18553309:6038344;122217803:30916;25935:21991;22009:21671;22066:21671;22061:21671;1628665:29778;1628665:29799;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412,1,2014-11-08,2014,11,5,1,21458:259477807;13023209:8344812;122277773:30902;18553309:6038344;122217803:30916;25935:21991;22009:21671;22066:21671;22061:21671;1628665:29778;1628665:29799;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412,20130321.0,1.0,2013-03-21,2013,3
1069860359,35373986189,50005982,50014815,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:61550;1628665:3233940;1628665:3233936;11570598:106576;11570530:11580;5112560:41327493;2815901:70286334;31654:3375913;1633959:3375913;2397831:16561404,1,2014-01-01,2014,1,2,1,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:61550;1628665:3233940;1628665:3233936;11570598:106576;11570530:11580;5112560:41327493;2815901:70286334;31654:3375913;1633959:3375913;2397831:16561404,20130508.0,0.0,2013-05-08,2013,5
125703503,36220244871,50007014,50008168,21458:29563;1628665:29784;1628665:29782;21475:38370767,1,2014-10-28,2014,10,1,1,21458:29563;1628665:29784;1628665:29782;21475:38370767,20120725.0,0.0,2012-07-25,2012,7
725520721,22101231843,50024787,50008168,1628665:29796;1628665:29782;25935:21990;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;32047:93470;8151548:3309760;13395135:30912;13394971:29563;1627349:3227750;1628366:32799;3988915:104912;21458:146484399,1,2013-10-21,2013,10,0,1,1628665:29796;1628665:29782;25935:21990;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;32047:93470;8151548:3309760;13395135:30912;13394971:29563;1627349:3227750;1628366:32799;3988915:104912;21458:146484399,20111208.0,1.0,2011-12-08,2011,12
857559826,15239002450,50006099,50014815,21458:34925;5136732:4935947;22999:43891;2815901:3240845;13023209:51763629;21475:50991830;1628665:3233941;1628665:3233942,1,2014-06-07,2014,6,5,1,21458:34925;5136732:4935947;22999:43891;2815901:3240845;13023209:51763629;21475:50991830;1628665:3233941;1628665:3233942,20131013.0,0.0,2013-10-13,2013,10
34911780,16873424587,50016240,50014815,21458:8535341;4089047:130747;4089047:15213930;4089047:8182200;4089047:11580,2,2012-08-13,2012,8,0,2,21458:8535341;4089047:130747;4089047:15213930;4089047:8182200;4089047:11580,20100302.0,1.0,2010-03-02,2010,3
1589292035,19745033946,50010544,50008168,21458:3752459;1633959:301822414;25935:31381;1628348:11468;13394971:3086;13395135:33213;13510285:3450338;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:82340;1628665:29787;1628665:29784;22019:34731;22019:2026;22019:50793479;32047:93470,1,2014-01-08,2014,1,2,1,21458:3752459;1633959:301822414;25935:31381;1628348:11468;13394971:3086;13395135:33213;13510285:3450338;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:82340;1628665:29787;1628665:29784;22019:34731;22019:2026;22019:50793479;32047:93470,20110605.0,1.0,2011-06-05,2011,6
38130097,23232564633,50011819,50022520,21458:3269219;11867603:7142503;5163602:47386;5185211:47386;5163648:15830253;5163639:54372,1,2013-12-23,2013,12,0,1,21458:3269219;11867603:7142503;5163602:47386;5185211:47386;5163648:15830253;5163639:54372,20140127.0,1.0,2014-01-27,2014,1
17431245,9757291856,50016116,38,21458:94558;33595:110208;6933666:137594;4416375:14072987;15250478:7155932,1,2012-11-11,2012,11,6,1,21458:94558;33595:110208;6933666:137594;4416375:14072987;15250478:7155932,20110115.0,0.0,2011-01-15,2011,1
51598634,12758074281,50013177,28,21458:3467176;2889340:3394564;2397831:16561212;1627584:28619;11684888:104528258;2397831:16561295;21475:11488282,1,2013-03-07,2013,3,3,1,21458:3467176;2889340:3394564;2397831:16561212;1627584:28619;11684888:104528258;2397831:16561295;21475:11488282,20110612.0,0.0,2011-06-12,2011,6
97489185,16568126633,50012245,50014815,1628665:3233941;34682:29773;34682:29774;21458:3321752;1956054:4546929,3,2013-12-05,2013,12,3,3,1628665:3233941;34682:29773;34682:29774;21458:3321752;1956054:4546929,20140429.0,1.0,2014-04-29,2014,4
734958687,17733994279,50012451,50008168,21458:79644583;1633959:243947671;33030:29800;33162:33976;3156768:4195556;3156768:30731631;3156768:106779;3156768:3979320;3156768:3232480;3156768:3232478;3156768:30731632;3156768:24927057;3156768:28695579;3156768:4069612;25935:31381;13512069:40366865;1628324:3229493;1628324:3473865;1628324:3229496;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;22019:3275004;22019:3261251;22019:3238327;22019:3228688;22019:3265977;22019:3340598;22019:34731;22019:2026;22019:50793479,1,2013-11-11,2013,11,0,1,21458:79644583;1633959:243947671;33030:29800;33162:33976;3156768:4195556;3156768:30731631;3156768:106779;3156768:3979320;3156768:3232480;3156768:3232478;3156768:30731632;3156768:24927057;3156768:28695579;3156768:4069612;25935:31381;13512069:40366865;1628324:3229493;1628324:3473865;1628324:3229496;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;22019:3275004;22019:3261251;22019:3238327;22019:3228688;22019:3265977;22019:3340598;22019:34731;22019:2026;22019:50793479,20120916.0,1.0,2012-09-16,2012,9
474782625,12898343737,50013175,28,21458:3467176;2868997:3495359;5151733:3495359;11684888:22986;21475:275708185;1628665:3233941,1,2014-10-09,2014,10,3,1,21458:3467176;2868997:3495359;5151733:3495359;11684888:22986;21475:275708185;1628665:3233941,20140715.0,1.0,2014-07-15,2014,7
444309931,16025522463,50012365,122650008,21458:4033507;1633959:176820074;1628366:30916;2397831:16561343;23346:46086;8185015:29855;8185016:31619;8185018:117264;1629233:14543980;3034215:21943897;8185021:31415;8185017:31691;2232918:14466535;25935:21991;1628665:3233938;1628665:29784;1628665:29799;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;22007:78118763;39124336:18340619,1,2013-08-30,2013,8,4,1,21458:4033507;1633959:176820074;1628366:30916;2397831:16561343;23346:46086;8185015:29855;8185016:31619;8185018:117264;1629233:14543980;3034215:21943897;8185021:31415;8185017:31691;2232918:14466535;25935:21991;1628665:3233938;1628665:29784;1628665:29799;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;22007:78118763;39124336:18340619,20100810.0,0.0,2010-08-10,2010,8
324693962,19416126848,50023457,28,21458:8315125;18518914:268516032;122217816:3942912;11594183:16814297;11684888:11468;1628665:92012;1628665:31614;1628665:29778;1628665:108579;21475:275708185,1,2014-08-21,2014,8,3,1,21458:8315125;18518914:268516032;122217816:3942912;11594183:16814297;11684888:11468;1628665:92012;1628665:31614;1628665:29778;1628665:108579;21475:275708185,20140219.0,0.0,2014-02-19,2014,2
72555454,12759153835,50009544,50014815,21458:3375200;11716185:3945257;5289864:46775,1,2013-01-07,2013,1,0,1,21458:3375200;11716185:3945257;5289864:46775,20120302.0,1.0,2012-03-02,2012,3
260092225,20816740935,50010538,50008168,21458:9571605;1633959:3483442;25935:21990;1628348:3229644;1627349:114518;2919054:29805;3988915:104911;13394971:3269223;2904342:30905;13395135:30912;1628366:30916;8151548:9116395;1628665:133527;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;32047:93470,1,2014-01-14,2014,1,1,1,21458:9571605;1633959:3483442;25935:21990;1628348:3229644;1627349:114518;2919054:29805;3988915:104911;13394971:3269223;2904342:30905;13395135:30912;1628366:30916;8151548:9116395;1628665:133527;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;32047:93470,20111005.0,1.0,2011-10-05,2011,10
111621945,37405203875,50010558,50008168,21458:243086408;13023209:4941596;25935:21990;1628348:11468;10144346:29641134;22009:21671;122217965:3218241;122217803:30915;22066:31379;33069:104880;22061:14033338;33203:3502330;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;32047:93471;122217973:30363;1628306:3229402,1,2014-04-09,2014,4,2,1,21458:243086408;13023209:4941596;25935:21990;1628348:11468;10144346:29641134;22009:21671;122217965:3218241;122217803:30915;22066:31379;33069:104880;22061:14033338;33203:3502330;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;32047:93471;122217973:30363;1628306:3229402,20130809.0,1.0,2013-08-09,2013,8
687066529,38674183111,50013636,50008168,21458:178967972;28600435:21698249;1628665:29790;25935:21990;13023209:21698249;32047:93471;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;22135:31412;122217803:30915;22009:27417714;122277569:21982;2049128:117906617;22066:29563;22022:110150624;122277668:21984,1,2014-06-16,2014,6,0,1,21458:178967972;28600435:21698249;1628665:29790;25935:21990;13023209:21698249;32047:93471;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;22135:31412;122217803:30915;22009:27417714;122277569:21982;2049128:117906617;22066:29563;22022:110150624;122277668:21984,20110511.0,1.0,2011-05-11,2011,5
359601689,16383996535,50018831,50014815,21458:21897;7255172:3218942;7255193:54739770;21487:29774;6798969:51746;7250727:21892;33337:3218948,160,2012-11-05,2012,11,0,13,21458:21897;7255172:3218942;7255193:54739770;21487:29774;6798969:51746;7250727:21892;33337:3218948,20111215.0,0.0,2011-12-15,2011,12
150795260,36706144350,50013207,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:29782;22121:30905;22019:3228688;22019:3265977;22019:3248884;22019:3340598;25935:31381;32047:93471;22009:27417714;22066:30993;1628348:11468,1,2014-02-18,2014,2,1,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:29782;22121:30905;22019:3228688;22019:3265977;22019:3248884;22019:3340598;25935:31381;32047:93471;22009:27417714;22066:30993;1628348:11468,20121121.0,1.0,2012-11-21,2012,11
1133628211,35522172934,50013636,50008168,21458:186036046;28180343:3377838;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;25935:21990;13023209:3326392;32047:93471;22019:3228688;22019:3265977;22019:3340598;22019:34731;22135:31412;122217803:30916;22009:29801;122277569:21983;2049128:117906617;22066:30993;22022:110150624;122277668:21984,1,2014-02-18,2014,2,1,1,21458:186036046;28180343:3377838;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;25935:21990;13023209:3326392;32047:93471;22019:3228688;22019:3265977;22019:3340598;22019:34731;22135:31412;122217803:30916;22009:29801;122277569:21983;2049128:117906617;22066:30993;22022:110150624;122277668:21984,20120903.0,0.0,2012-09-03,2012,9
479631961,19452723965,50012375,50022520,21458:7009392;1628665:29790;1628665:31614;1628665:61550;1628665:92012;1628665:3233939;1628665:3233941;1628665:3233942;1633959:3254578;2397831:16561164;21967:29841;22021:29800;35759:30903;22131:30905;22122:29563;22123:30912;22124:30915;10296185:3227750,1,2013-04-30,2013,4,1,1,21458:7009392;1628665:29790;1628665:31614;1628665:61550;1628665:92012;1628665:3233939;1628665:3233941;1628665:3233942;1633959:3254578;2397831:16561164;21967:29841;22021:29800;35759:30903;22131:30905;22122:29563;22123:30912;22124:30915;10296185:3227750,20110725.0,0.0,2011-07-25,2011,7
277357538,19637551680,50014129,28,11945782:7813537;12082847:107548441;11684888:104528258;21475:137325;21458:153765928;20484147:231020429,1,2013-07-05,2013,7,4,1,11945782:7813537;12082847:107548441;11684888:104528258;21475:137325;21458:153765928;20484147:231020429,20120616.0,0.0,2012-06-16,2012,6
740015689,26605352858,50010558,50008168,25935:21991;1628665:3233938;1628665:29785;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138749;32047:93470;1628305:3229394;1628306:3229402;1628348:3229644;3079382:29641138;8151548:29800;1627349:11462;1628366:32799;13394971:3086;3988915:7197959;13395135:33213;13399649:3315982;21458:294944119;1633959:3316273,1,2013-10-02,2013,10,2,1,25935:21991;1628665:3233938;1628665:29785;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138749;32047:93470;1628305:3229394;1628306:3229402;1628348:3229644;3079382:29641138;8151548:29800;1627349:11462;1628366:32799;13394971:3086;3988915:7197959;13395135:33213;13399649:3315982;21458:294944119;1633959:3316273,20130926.0,0.0,2013-09-26,2013,9
810566789,4063063501,50011993,28,1628862:50271;1628861:3251252;32959:104027;1628665:3233938;1628665:29796;3989193:31542;3989126:3726638;32549:99201;32549:75475273;32549:75475274;32549:75475275;32549:75475276,1,2013-08-08,2013,8,3,1,1628862:50271;1628861:3251252;32959:104027;1628665:3233938;1628665:29796;3989193:31542;3989126:3726638;32549:99201;32549:75475273;32549:75475274;32549:75475275;32549:75475276,20140318.0,1.0,2014-03-18,2014,3
133595268,22373364858,50023790,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;11945730:125113;11945730:47034;11945730:131623;11945730:2054;11945730:48107;11945730:93943;11945730:21805;11945730:47734;11945697:107545789;21475:137325;11666049:40203,1,2013-04-27,2013,4,5,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;11945730:125113;11945730:47034;11945730:131623;11945730:2054;11945730:48107;11945730:93943;11945730:21805;11945730:47734;11945697:107545789;21475:137325;11666049:40203,20110919.0,1.0,2011-09-19,2011,9
1083497049,16934951160,50026467,50022520,21458:138004232;13023209:20098859;122277538:97699,1,2014-03-13,2014,3,3,1,21458:138004232;13023209:20098859;122277538:97699,20140815.0,0.0,2014-08-15,2014,8
27213666,19661743129,50013207,50008168,21458:21599;1628665:92012;1628665:29790;1628665:31614;1628665:29798;1628665:29778;1628665:29784;1628665:29785;1628665:29782;2904342:30905;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;25935:31381;1633959:235991932;32047:93472;13394971:30993;13395135:33213;13512632:44718;1628348:11468,1,2013-06-29,2013,6,5,1,21458:21599;1628665:92012;1628665:29790;1628665:31614;1628665:29798;1628665:29778;1628665:29784;1628665:29785;1628665:29782;2904342:30905;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;25935:31381;1633959:235991932;32047:93472;13394971:30993;13395135:33213;13512632:44718;1628348:11468,,0.0,2008-04-13,2008,4
345134125,15428632230,50006602,50008168,30497:21985;30498:46160;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;1628324:3473865;1628324:3229496;1628324:38368874;1628324:19811010;5426651:29841;1628366:3230095;25935:31381,4,2012-10-31,2012,10,2,4,30497:21985;30498:46160;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;1628324:3473865;1628324:3229496;1628324:38368874;1628324:19811010;5426651:29841;1628366:3230095;25935:31381,20130118.0,0.0,2013-01-18,2013,1
451100817,12351340442,50012360,122650008,21458:8225441;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1633959:12346;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;1628366:32799;2397831:16560972;8185014:3228727;8185017:31691;21972:29855;8185016:31619;8185021:29667;8185020:14466340;25935:21991,1,2012-09-01,2012,9,5,1,21458:8225441;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1633959:12346;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;1628366:32799;2397831:16560972;8185014:3228727;8185017:31691;21972:29855;8185016:31619;8185021:29667;8185020:14466340;25935:21991,20110724.0,1.0,2011-07-24,2011,7
667774265,39859536457,50012363,122650008,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;22007:30376;22007:30377;22007:30378;22007:30381;22007:30382;22007:30383;22007:30384;22007:30385;22007:30386;22007:30387;122217803:30914;21948:3228727;25935:21991;25935:21990;25935:31381;122217744:4027090;2397831:16560944,1,2014-12-11,2014,12,3,1,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;22007:30376;22007:30377;22007:30378;22007:30381;22007:30382;22007:30383;22007:30384;22007:30385;22007:30386;22007:30387;122217803:30914;21948:3228727;25935:21991;25935:21990;25935:31381;122217744:4027090;2397831:16560944,20131010.0,0.0,2013-10-10,2013,10
1045319175,41777738478,50010544,50008168,25935:31381;1628665:29784;1628665:29793;1628665:29796;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;32047:93471;1628348:3229644;122218020:48960;33069:29447291;22121:31004;22066:30993;22009:114455;22061:14033338;13510285:3450338;13023209:3414605;21458:686920418,1,2014-10-29,2014,10,2,1,25935:31381;1628665:29784;1628665:29793;1628665:29796;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;32047:93471;1628348:3229644;122218020:48960;33069:29447291;22121:31004;22066:30993;22009:114455;22061:14033338;13510285:3450338;13023209:3414605;21458:686920418,20110209.0,1.0,2011-02-09,2011,2
89781118,12745894835,50007011,50008168,21458:141403052;13023209:3234709;1628665:3233941;122217637:10907920;21475:9319927;123410248:133199;122218081:12439576;25935:31381;21967:29841;122217973:30993,1,2014-11-14,2014,11,4,1,21458:141403052;13023209:3234709;1628665:3233941;122217637:10907920;21475:9319927;123410248:133199;122218081:12439576;25935:31381;21967:29841;122217973:30993,20130112.0,1.0,2013-01-12,2013,1
2020957900,16310626305,121406041,50014815,21458:5954914;7979082:197263513,2,2014-08-29,2014,8,4,2,21458:5954914;7979082:197263513,20140430.0,0.0,2014-04-30,2014,4
102088293,10896260765,50018202,38,21458:138741;7230736:93826565;10011850:75369289;5393572:75369289;33595:44902;21475:137313;6933553:3313169;6933666:68145978,1,2012-07-23,2012,7,0,1,21458:138741;7230736:93826565;10011850:75369289;5393572:75369289;33595:44902;21475:137313;6933553:3313169;6933666:68145978,20130525.0,1.0,2013-05-25,2013,5
