user_id,auction_id,cat_id,cat1,property,buy_mount,day,trade_year,trade_month,weekday,buy_mount_winsor,<property object at 0x000002C1C74567F0>
1979825176,35873863398,50008807,28,122218066:102533;122277833:21671;11684888:11468,1,2014-09-10,2014,9,2,1,122218066:102533;122277833:21671;11684888:11468
62795847,39416590928,50012549,50014815,21458:14690863;123511794:3338724,1,2014-09-10,2014,9,2,1,21458:14690863;123511794:3338724
501512448,35665394980,50012564,50014815,122217774:2199;21458:21917;4174315:3405612;6323260:6609433;1628149:4103416;15054114:74941652;8456532:47756298,1,2014-09-10,2014,9,2,1,122217774:2199;21458:21917;4174315:3405612;6323260:6609433;1628149:4103416;15054114:74941652;8456532:47756298
17689981,35224464499,50010536,50008168,21458:3258086;1633959:65926103;1628665:29790;1628665:29778;1628665:29796;25935:21990;22019:3340598;22019:3284610;22019:34731;22019:2026;22019:3238422;32047:93470;1628348:11468;22128:30912;1627349:114518;13394971:30993;1628366:30916;3988915:7197959,1,2013-11-01,2013,11,4,1,21458:3258086;1633959:65926103;1628665:29790;1628665:29778;1628665:29796;25935:21990;22019:3340598;22019:3284610;22019:34731;22019:2026;22019:3238422;32047:93470;1628348:11468;22128:30912;1627349:114518;13394971:30993;1628366:30916;3988915:7197959
1764707861,35522457200,50009540,50014815,21479:44208;2191842:13613106;2191928:50708;5168900:6474327;5173390:7089821;1628665:29796;2815901:131440377;21458:14859576;116147923:3408193,1,2013-11-01,2013,11,4,1,21479:44208;2191842:13613106;2191928:50708;5168900:6474327;5173390:7089821;1628665:29796;2815901:131440377;21458:14859576;116147923:3408193
276172021,38835282110,121452056,50008168,21458:3298270;1628665:3233941;1628665:29790;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122277773:31429;18553309:131770;122217803:30915;25935:21991;22009:27417714;22066:31377;22061:109080,1,2014-07-28,2014,7,0,1,21458:3298270;1628665:3233941;1628665:29790;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122277773:31429;18553309:131770;122217803:30915;25935:21991;22009:27417714;22066:31377;22061:109080
705734404,36445313722,50013190,28,21458:10518204;120919799:2498;2397831:16561164;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:29787;21475:135183931,1,2014-07-28,2014,7,0,1,21458:10518204;120919799:2498;2397831:16561164;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:29787;21475:135183931
1857651357,38845348094,50010558,50008168,21458:30992;25935:21990;1628665:29778;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;32047:93470;122217973:117133457;1628306:3229402;1628348:11468;10144346:29641134;22009:29800;122217965:3218241;122217803:30915;22066:29563;33069:104880;22061:21671;33203:3502330,1,2014-07-28,2014,7,0,1,21458:30992;25935:21990;1628665:29778;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;32047:93470;122217973:117133457;1628306:3229402;1628348:11468;10144346:29641134;22009:29800;122217965:3218241;122217803:30915;22066:29563;33069:104880;22061:21671;33203:3502330
269656167,6870366399,50015146,28,21475:137325,2,2013-07-12,2013,7,4,2,21475:137325
74606920,41437347098,50012564,50014815,21458:4254285;11834949:244794197;142968181:215105760,10,2015-01-04,2015,1,6,10,21458:4254285;11834949:244794197;142968181:215105760
194672911,14541885496,50026461,50022520,21458:3269094;13023209:8953849;122218364:75367629;122277538:97699;7814252:11468;122218363:3313652;122217888:21671;3365614:3512029;10208451:3305506;1629013:21671,1,2015-01-04,2015,1,6,1,21458:3269094;13023209:8953849;122218364:75367629;122277538:97699;7814252:11468;122218363:3313652;122217888:21671;3365614:3512029;10208451:3305506;1629013:21671
259917424,7171777663,121394024,50008168,21458:3456421;1628665:29790;1628665:3233940;1628665:3233937;1628665:29798;1628665:131622;1628665:29796;1628665:29785;1628665:29782;122217801:3275004;122217801:3261251;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;22009:29800;122217803:30914;21477:4195556;21477:3979320;21477:4069612;25935:31381;13512069:117821971;13023209:3408574,1,2014-09-20,2014,9,5,1,21458:3456421;1628665:29790;1628665:3233940;1628665:3233937;1628665:29798;1628665:131622;1628665:29796;1628665:29785;1628665:29782;122217801:3275004;122217801:3261251;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;22009:29800;122217803:30914;21477:4195556;21477:3979320;21477:4069612;25935:31381;13512069:117821971;13023209:3408574
2239783948,41303520604,50018831,50014815,21458:15841995;21956:3223254;139174424:39448293;123923464:29772;25935:51746;7250727:21892;33337:202022242,1,2014-09-20,2014,9,5,1,21458:15841995;21956:3223254;139174424:39448293;123923464:29772;25935:51746;7250727:21892;33337:202022242
30595206,41281557093,50010557,50008168,21458:543823759;13023209:702019757;25935:21991;1627368:3218565;122217965:3227750;22066:29563;33069:104912;22121:30905;22061:30912;1628348:11468;32047:93470;22119:30902;1628665:3233938;1628665:29784;1628665:29799;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412,1,2014-10-24,2014,10,4,1,21458:543823759;13023209:702019757;25935:21991;1627368:3218565;122217965:3227750;22066:29563;33069:104912;22121:30905;22061:30912;1628348:11468;32047:93470;22119:30902;1628665:3233938;1628665:29784;1628665:29799;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412
1058077003,40640438168,50013636,50008168,21458:30992;1628665:29790;1628665:29787;1628665:29796;1628665:29799;25935:21991;32047:93470;122217801:3248884;122217801:3284610;122217801:125938;122217801:3238422;122217801:3251926;22135:31412;122217803:30914;22009:29800;122277569:21983;2049128:117906617;22066:30993;22022:102274034;122277668:21984;13658074:29563,1,2014-10-24,2014,10,4,1,21458:30992;1628665:29790;1628665:29787;1628665:29796;1628665:29799;25935:21991;32047:93470;122217801:3248884;122217801:3284610;122217801:125938;122217801:3238422;122217801:3251926;22135:31412;122217803:30914;22009:29800;122277569:21983;2049128:117906617;22066:30993;22022:102274034;122277668:21984;13658074:29563
108339952,35446310154,50010544,50008168,21458:108838;13023209:3236045;25935:21991;1628348:11468;122218020:48960;33069:104912;22066:31379;22061:114477;13510285:25153255;6863019:3269152;1628665:3233941;1628665:3233942;1628665:3233939;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412,1,2014-11-17,2014,11,0,1,21458:108838;13023209:3236045;25935:21991;1628348:11468;122218020:48960;33069:104912;22066:31379;22061:114477;13510285:25153255;6863019:3269152;1628665:3233941;1628665:3233942;1628665:3233939;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412
278424072,41915519214,121406040,50022520,122218221:105007263;1628665:61550;1628665:3233938;21967:29774;21967:29773;21967:29775;22121:3268649;122217806:30902;122277569:21983;33069:3269021;2049128:3228816;3732007:29800;22009:104585;21479:106713;22061:104171491;22066:104175;122217965:3227750;122217803:30916;13023209:18630633;21458:33325676,1,2014-11-24,2014,11,0,1,122218221:105007263;1628665:61550;1628665:3233938;21967:29774;21967:29773;21967:29775;22121:3268649;122217806:30902;122277569:21983;33069:3269021;2049128:3228816;3732007:29800;22009:104585;21479:106713;22061:104171491;22066:104175;122217965:3227750;122217803:30916;13023209:18630633;21458:33325676
2343779801,41657486900,50010558,50008168,25935:21991;1628665:3233938;1628665:82340;122217801:3377924;122217801:2375;122217801:28232;32047:93470;122217973:117133366;1628306:3229399;1628348:11468;10144346:29641138;22009:29800;122217965:3227750;122217803:30914;22066:31379;33069:104880;22061:3256499;33203:3502330;13023209:3570289;21458:88152146,1,2014-11-24,2014,11,0,1,25935:21991;1628665:3233938;1628665:82340;122217801:3377924;122217801:2375;122217801:28232;32047:93470;122217973:117133366;1628306:3229399;1628348:11468;10144346:29641138;22009:29800;122217965:3227750;122217803:30914;22066:31379;33069:104880;22061:3256499;33203:3502330;13023209:3570289;21458:88152146
777638362,16824005595,50018436,50014815,21458:7707394;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,2013-01-09,2013,1,2,1,21458:7707394;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799
37873823,15963102921,50023531,28,1628665:3233937;1628665:82340;21475:137325;11666049:40203,1,2013-01-09,2013,1,2,1,1628665:3233937;1628665:82340;21475:137325;11666049:40203
73118290,17022300032,50011993,28,1628862:3251281;21475:137325;1628861:3251270;32959:104027;1628665:3233939;1628665:92012;32549:99061;32549:99060;32549:99201;32549:75475273,1,2013-10-20,2013,10,6,1,1628862:3251281;21475:137325;1628861:3251270;32959:104027;1628665:3233939;1628665:92012;32549:99061;32549:99060;32549:99201;32549:75475273
70826855,18606855072,50012363,122650008,21458:6905592;1633959:208432142;1628366:32799;2397831:16561025;8185014:3228727;8185015:3998010;8185016:31619;2236228:33213;25935:21991;25935:21990;25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;22007:30383;22007:30384;22007:30385;22007:30386;22007:30387;22007:30388;21870:4027090;27759919:6218776,1,2013-10-20,2013,10,6,1,21458:6905592;1633959:208432142;1628366:32799;2397831:16561025;8185014:3228727;8185015:3998010;8185016:31619;2236228:33213;25935:21991;25935:21990;25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;22007:30383;22007:30384;22007:30385;22007:30386;22007:30387;22007:30388;21870:4027090;27759919:6218776
1120964434,35405066876,50010558,50008168,21458:6291098;1633959:3363821;25935:21991;1628665:3233938;1628665:29784;1628665:29793;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;32047:93470;1628305:3229394;1628306:3229399;1628348:3229644;3079382:29641138;8151548:106665;1627349:114518;1628366:30916;13394971:3086;3988915:7197959;13395135:33213;13399649:3306112,1,2013-10-20,2013,10,6,1,21458:6291098;1633959:3363821;25935:21991;1628665:3233938;1628665:29784;1628665:29793;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;32047:93470;1628305:3229394;1628306:3229399;1628348:3229644;3079382:29641138;8151548:106665;1627349:114518;1628366:30916;13394971:3086;3988915:7197959;13395135:33213;13399649:3306112
790178146,17973586424,50010558,50008168,25935:21990;1628665:3233942;1628665:92012;1628665:29784;22019:3284610;22019:125938;22019:3238422;22019:3251926;32047:93471;1628305:117133366;1628306:3229402;1628348:11468;3079382:29641138;8151548:44428977;1627349:11462;1628366:32799;13394971:3256567;3988915:7197959;13395135:33213;13399649:3315982;1633959:3333695,1,2013-08-09,2013,8,4,1,25935:21990;1628665:3233942;1628665:92012;1628665:29784;22019:3284610;22019:125938;22019:3238422;22019:3251926;32047:93471;1628305:117133366;1628306:3229402;1628348:11468;3079382:29641138;8151548:44428977;1627349:11462;1628366:32799;13394971:3256567;3988915:7197959;13395135:33213;13399649:3315982;1633959:3333695
247517048,17442542404,50012424,28,1628665:3233941;1628665:3233942;1628665:92012;1628665:29790;1628665:3233940;1628665:3233936;1628665:29778;1628665:29787;36099:50442;11684888:104528258;21458:9290826;29279682:3394477;1633959:3394477;2397831:16560972,1,2013-08-09,2013,8,4,1,1628665:3233941;1628665:3233942;1628665:92012;1628665:29790;1628665:3233940;1628665:3233936;1628665:29778;1628665:29787;36099:50442;11684888:104528258;21458:9290826;29279682:3394477;1633959:3394477;2397831:16560972
1135778334,19173345518,50012424,28,1628665:3233941;1628665:3233942;1628665:92012;1628665:3233938;1628665:29793;1628665:29796;1628665:29782;21458:3241975;45913608:286264259;1633959:286264259;2397831:16561343,1,2013-08-09,2013,8,4,1,1628665:3233941;1628665:3233942;1628665:92012;1628665:3233938;1628665:29793;1628665:29796;1628665:29782;21458:3241975;45913608:286264259;1633959:286264259;2397831:16561343
153250940,41052736468,50023670,28,21458:3482061;1628665:29782;21475:135183931;29121644:734132204,30,2015-01-20,2015,1,1,13,21458:3482061;1628665:29782;21475:135183931;29121644:734132204
743737768,2254840857,50011993,28,21458:104001;13023209:5606919;122218042:50276;1628861:99051;1628967:3259626;32959:104027;122217889:82126;21479:31542;6863019:3726638;21475:81122592;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;6864839:75475275;6864839:99063;6864839:5233065;6864839:10394602;6864839:4105896;6864839:119507;6864839:119508;6864839:14391487,1,2015-01-20,2015,1,1,1,21458:104001;13023209:5606919;122218042:50276;1628861:99051;1628967:3259626;32959:104027;122217889:82126;21479:31542;6863019:3726638;21475:81122592;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;6864839:75475275;6864839:99063;6864839:5233065;6864839:10394602;6864839:4105896;6864839:119507;6864839:119508;6864839:14391487
730088079,18991022948,50023687,28,1628665:3233941;1628665:29787;1628665:29784;1628665:29796;11666049:62519847;21475:135183931,2,2014-06-11,2014,6,2,2,1628665:3233941;1628665:29787;1628665:29784;1628665:29796;11666049:62519847;21475:135183931
812806523,26681452309,50017202,50022520,21458:30018477;15173463:198678413;49093641:198678413;122218066:19048065;122277598:59661942;122549744:8679787,1,2014-06-11,2014,6,2,1,21458:30018477;15173463:198678413;49093641:198678413;122218066:19048065;122277598:59661942;122549744:8679787
276498905,25884388049,50011993,28,21475:135183931;1628665:3233939;1628665:61550;1628665:29798;1628665:29787;1628665:29796;6864839:10394602;6864839:119507,1,2015-02-01,2015,2,6,1,21475:135183931;1628665:3233939;1628665:61550;1628665:29798;1628665:29787;1628665:29796;6864839:10394602;6864839:119507
556953827,37903995034,50009548,50014815,21479:50666323;13023209:3638557;21458:135515143,1,2015-02-01,2015,2,6,1,21479:50666323;13023209:3638557;21458:135515143
2268560604,18095827817,50011993,28,21458:30992;122218042:117201278;21475:135183931;1628861:30753;32959:104027;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:29796;1628665:133527;1628665:29782;1628665:29799;122217889:82126;21479:31542;6863019:3726638;6864839:65569917;6864839:75472461;6864839:26762606;6864839:99061;6864839:99201;6864839:75475273;6864839:75475274;6864839:75475275;6864839:75475276;6864839:99063;6864839:6903483;6864839:5233065;6864839:8670194;6864839:10394602;11684888:11468;13023209:3247844;23378:360422137,1,2014-10-22,2014,10,2,1,21458:30992;122218042:117201278;21475:135183931;1628861:30753;32959:104027;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:29796;1628665:133527;1628665:29782;1628665:29799;122217889:82126;21479:31542;6863019:3726638;6864839:65569917;6864839:75472461;6864839:26762606;6864839:99061;6864839:99201;6864839:75475273;6864839:75475274;6864839:75475275;6864839:75475276;6864839:99063;6864839:6903483;6864839:5233065;6864839:8670194;6864839:10394602;11684888:11468;13023209:3247844;23378:360422137
279727325,39861182483,121480041,50022520,21458:21049220;12874634:618161738;13023209:656616405;138366234:8292132;21477:105416591;2397831:16560972;122217803:30914;22009:104585;122217965:3227750;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;1628665:29782;21967:29774;21967:29775;21967:29776,1,2014-12-10,2014,12,2,1,21458:21049220;12874634:618161738;13023209:656616405;138366234:8292132;21477:105416591;2397831:16560972;122217803:30914;22009:104585;122217965:3227750;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;1628665:29782;21967:29774;21967:29775;21967:29776
2244937972,18184284840,121474030,28,21458:33339;13023209:113720654;29897523:113720654;22061:52640;21475:385579823;1628665:3233937;1628665:61550;1628665:29778;1628665:82340,1,2014-12-10,2014,12,2,1,21458:33339;13023209:113720654;29897523:113720654;22061:52640;21475:385579823;1628665:3233937;1628665:61550;1628665:29778;1628665:82340
875143831,39139479475,50013207,50008168,21458:121120349;13023209:148435548;22121:30905;25935:21991;22009:29800;22066:31379;22061:21671;122217806:30903;1628665:3233942;1628665:3233938;1628665:131622;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;32047:93470;1628348:11468,1,2014-08-02,2014,8,5,1,21458:121120349;13023209:148435548;22121:30905;25935:21991;22009:29800;22066:31379;22061:21671;122217806:30903;1628665:3233942;1628665:3233938;1628665:131622;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;32047:93470;1628348:11468
102225956,9844626024,251725,28,26320:53025;1627584:3230139;1628665:29790;1628665:31614;1628665:61550;1628665:3233939;1628665:3233940;1628665:3233941;1628665:3233942;2397831:40203,10,2012-07-23,2012,7,0,10,26320:53025;1627584:3230139;1628665:29790;1628665:31614;1628665:61550;1628665:3233939;1628665:3233940;1628665:3233941;1628665:3233942;2397831:40203
282491755,16520576027,50003700,28,,1,2012-07-23,2012,7,0,1,
442523025,16034893338,50013207,50008168,21458:97079677;22019:2026;22019:34731;22019:3287412;22019:3340598;22019:3377924;22019:50793479;25935:21991;32047:93472;1628665:3233941;1628665:3233942;1633959:3664845;2904342:30905;13394971:31377;13395135:30912;13512632:45026,1,2012-09-29,2012,9,5,1,21458:97079677;22019:2026;22019:34731;22019:3287412;22019:3340598;22019:3377924;22019:50793479;25935:21991;32047:93472;1628665:3233941;1628665:3233942;1633959:3664845;2904342:30905;13394971:31377;13395135:30912;13512632:45026
357600662,14292867981,50023591,50022520,21458:62906135;1633959:29487295;11697064:119686;11697039:72203476;11719942:11462;22334:30915;22334:30914;11761801:119493;1628665:3233942;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:29798;1628665:29778;1628665:3233938;1628665:29784;1628665:29793;1628665:131622;1628665:133527;1628665:108579;1628665:29785;1628665:29799;21967:29774;21967:29773;21967:29775;21967:29841,1,2012-09-29,2012,9,5,1,21458:62906135;1633959:29487295;11697064:119686;11697039:72203476;11719942:11462;22334:30915;22334:30914;11761801:119493;1628665:3233942;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:29798;1628665:29778;1628665:3233938;1628665:29784;1628665:29793;1628665:131622;1628665:133527;1628665:108579;1628665:29785;1628665:29799;21967:29774;21967:29773;21967:29775;21967:29841
771649979,17606438359,50012442,50008168,21458:109893400;12532292:7630612;1628665:31614;13023209:224309906;22009:29800;122217965:3227750;122217803:30915;122218066:44012;21967:29774;21967:29773;21967:29772;21967:29775;21967:29776;21967:29777;34682:29772;34682:29773;34682:29774;34682:29775;34682:29776;122217801:3265977;122217801:3340598;122217801:3284610;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:112997257;122217801:112997258;122217801:112997259;122217801:112997260;122217801:112997261;122217801:112997262;122217801:112997263;122217801:112997264;122217801:75837125;122217801:112997265;122217801:112997266;122217801:114495762;25935:21991;25935:21990;25935:31381;22066:30993;31368:82130;22061:14033338,2,2014-05-17,2014,5,5,2,21458:109893400;12532292:7630612;1628665:31614;13023209:224309906;22009:29800;122217965:3227750;122217803:30915;122218066:44012;21967:29774;21967:29773;21967:29772;21967:29775;21967:29776;21967:29777;34682:29772;34682:29773;34682:29774;34682:29775;34682:29776;122217801:3265977;122217801:3340598;122217801:3284610;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:112997257;122217801:112997258;122217801:112997259;122217801:112997260;122217801:112997261;122217801:112997262;122217801:112997263;122217801:112997264;122217801:75837125;122217801:112997265;122217801:112997266;122217801:114495762;25935:21991;25935:21990;25935:31381;22066:30993;31368:82130;22061:14033338
59846307,37807787204,50013636,50008168,21458:3685653;13023209:567792169;128178381:567792169;25935:21991;32047:93470;22135:31412;122217803:30915;22009:106665;122277569:31729;2049128:117906617;22066:29563;22022:102274034;122277668:119686;1628665:3233941;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:29798;1628665:29778;1628665:3233938;1628665:29784;1628665:29796;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375,1,2014-05-17,2014,5,5,1,21458:3685653;13023209:567792169;128178381:567792169;25935:21991;32047:93470;22135:31412;122217803:30915;22009:106665;122277569:31729;2049128:117906617;22066:29563;22022:102274034;122277668:119686;1628665:3233941;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:29798;1628665:29778;1628665:3233938;1628665:29784;1628665:29796;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375
235795692,36648339381,50008875,28,1628665:3233941;1628665:29790;11945665:21671;11684888:11468;21475:135183931;13023209:111950196;2397831:40203,1,2014-05-17,2014,5,5,1,1628665:3233941;1628665:29790;11945665:21671;11684888:11468;21475:135183931;13023209:111950196;2397831:40203
82457186,35033634684,50006096,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:29787;21475:137325;21458:16432281;114269817:7945390;22999:39946,1,2013-12-31,2013,12,1,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:29787;21475:137325;21458:16432281;114269817:7945390;22999:39946
928439834,19659094650,50024842,50008168,21458:42545365;2246106:142780646;25935:21991;13545112:43704;13545177:117969336,1,2013-12-31,2013,12,1,1,21458:42545365;2246106:142780646;25935:21991;13545112:43704;13545177:117969336
118688573,8606847518,50026467,50022520,21458:30992;32422:97699,1,2013-12-31,2013,12,1,1,21458:30992;32422:97699
1606747591,19668503843,50016039,28,1628665:3233941;1628665:3233939;1628665:92012;1628665:29790;1628665:3233940;1628665:3233937;1628665:29778;1628665:82340;1628665:29793;1628665:131622;1628665:29785;1628665:29782,13,2013-11-20,2013,11,2,13,1628665:3233941;1628665:3233939;1628665:92012;1628665:29790;1628665:3233940;1628665:3233937;1628665:29778;1628665:82340;1628665:29793;1628665:131622;1628665:29785;1628665:29782
21656534,19670414560,50008807,28,32837:102532;32804:31660,1,2013-11-20,2013,11,2,1,32837:102532;32804:31660
920087892,37028270080,50010558,50008168,21458:200352077;13023209:11578;25935:21991;1628665:3233936;1628665:3233938;1628665:29784;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749;1628348:3229644;10144346:29641138;22009:106665;122217965:3227750;122217803:30914;22066:30993;33069:104880;22061:21671;33203:3502330,1,2014-02-27,2014,2,3,1,21458:200352077;13023209:11578;25935:21991;1628665:3233936;1628665:3233938;1628665:29784;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749;1628348:3229644;10144346:29641138;22009:106665;122217965:3227750;122217803:30914;22066:30993;33069:104880;22061:21671;33203:3502330
58160894,18368334230,50018831,50014815,21458:4348502;1629846:4339941;37585763:47678271;123923464:29774;25935:51746;7250727:21892;33337:46475170;122217774:3248493;22757:28481,2,2014-02-27,2014,2,3,2,21458:4348502;1629846:4339941;37585763:47678271;123923464:29774;25935:51746;7250727:21892;33337:46475170;122217774:3248493;22757:28481
583415134,35832376375,50015841,28,21458:65795763;13890130:2026;21563:21671;11684888:11468;1628665:3233942;1628665:3233938;21475:135183931,1,2014-02-27,2014,2,3,1,21458:65795763;13890130:2026;21563:21671;11684888:11468;1628665:3233942;1628665:3233938;21475:135183931
505003493,15157006004,50014867,50014815,21458:5954914;13023209:141191034;1628665:29778;1628665:29782;1628665:29784;1628665:29785;1628665:29787;1628665:29790;1628665:29793;1628665:29798;1628665:29799;1628665:31614;1628665:61550;1628665:82340;1628665:92012;1628665:108579;1628665:131622;1628665:133527;1628665:3233936;1628665:3233937;1628665:3233938;1628665:3233939;1628665:3233940;1628665:3233942;130715968:51746;122218005:9079258;3871525:64631987,1,2014-06-12,2014,6,3,1,21458:5954914;13023209:141191034;1628665:29778;1628665:29782;1628665:29784;1628665:29785;1628665:29787;1628665:29790;1628665:29793;1628665:29798;1628665:29799;1628665:31614;1628665:61550;1628665:82340;1628665:92012;1628665:108579;1628665:131622;1628665:133527;1628665:3233936;1628665:3233937;1628665:3233938;1628665:3233939;1628665:3233940;1628665:3233942;130715968:51746;122218005:9079258;3871525:64631987
360898065,39076970982,50013636,50008168,21458:30992;1628665:29796;25935:31381;32047:93470;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;22135:31412;122217803:30915;122277569:31729;22066:29563;22022:110150624;122277668:29479;13023209:68920495;13658074:8274883,1,2014-06-12,2014,6,3,1,21458:30992;1628665:29796;25935:31381;32047:93470;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;22135:31412;122217803:30915;122277569:31729;22066:29563;22022:110150624;122277668:29479;13023209:68920495;13658074:8274883
11330795,39387265162,121394024,50008168,21458:34923;1628665:3233940;13023209:115793827;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;22009:29800;122217803:30914;21477:4195556;21477:30731631;21477:28695579;21477:4069612;25935:31381;13512069:40366865;21475:61944851;21475:20145005;21475:234713719,1,2015-01-17,2015,1,5,1,21458:34923;1628665:3233940;13023209:115793827;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;22009:29800;122217803:30914;21477:4195556;21477:30731631;21477:28695579;21477:4069612;25935:31381;13512069:40366865;21475:61944851;21475:20145005;21475:234713719
14866590,41855046421,50008726,50014815,21458:619438326,1,2015-01-17,2015,1,5,1,21458:619438326
678422516,40020493959,121426038,50014815,21458:102220474;46673774:362945952;144535506:47252;35451:493282115;22757:29230;2815901:335141784,1,2014-12-15,2014,12,0,1,21458:102220474;46673774:362945952;144535506:47252;35451:493282115;22757:29230;2815901:335141784
1055638467,10945225811,50012807,50014815,21458:28155;5298717:3384037;1628149:110569;21479:50666323;2815901:27944868,1,2014-08-30,2014,8,5,1,21458:28155;5298717:3384037;1628149:110569;21479:50666323;2815901:27944868
1878022578,40423233657,250822,28,1628665:3233941;1628665:29790;1628665:3233936;21475:135183931;21458:11007162,1,2014-08-30,2014,8,5,1,1628665:3233941;1628665:29790;1628665:3233936;21475:135183931;21458:11007162
